"si_id","edt_id","pollutant_standard_id","tribal_code","state_code","county_code","site_number","parameter_code","dv_year","latitude","longitude","address","city_name","county_name","local_site_name","local_site_id","urbanized_area","cbsa_name","state_name","tribe_name","year_0_valid_days","year_0_complete_quarters","year_0_arith_mean","year_0_98th_percentile","year_0_certification_ind","year_1_valid_days","year_1_complete_quarters","year_1_arith_mean","year_1_98th_percentile","year_1_certification_ind","year_2_valid_days","year_2_complete_quarters","year_2_arith_mean","year_2_98th_percentile","year_2_certification_ind","year_0_q1_valid_days","year_0_q2_valid_days","year_0_q3_valid_days","year_0_q4_valid_days","year_1_q1_valid_days","year_1_q2_valid_days","year_1_q3_valid_days","year_1_q4_valid_days","year_2_q1_valid_days","year_2_q2_valid_days","year_2_q3_valid_days","year_2_q4_valid_days","q1_valid_days","q2_valid_days","q3_valid_days","q4_valid_days","year_0_q1_percent_one_day","year_0_q2_percent_one_day","year_0_q3_percent_one_day","year_0_q4_percent_one_day","year_1_q1_percent_one_day","year_1_q2_percent_one_day","year_1_q3_percent_one_day","year_1_q4_percent_one_day","year_2_q1_percent_one_day","year_2_q2_percent_one_day","year_2_q3_percent_one_day","year_2_q4_percent_one_day","q1_min_value","q2_min_value","q3_min_value","q4_min_value","q1_max_value","q2_max_value","q3_max_value","q4_max_value","year_0_first_max","year_0_second_max","year_0_third_max","year_0_fourth_max","year_0_fifth_max","year_0_sixth_max","year_0_seventh_max","year_0_eighth_max","year_1_first_max","year_1_second_max","year_1_third_max","year_1_fourth_max","year_1_fifth_max","year_1_sixth_max","year_1_seventh_max","year_1_eighth_max","year_2_first_max","year_2_second_max","year_2_third_max","year_2_fourth_max","year_2_fifth_max","year_2_sixth_max","year_2_seventh_max","year_2_eighth_max","design_value","dv_validity_indicator","pollutant_standard","primary_standard_level","comparison_scale","statistic_name","parameter_name","unit_code","units_of_measure","year_0_high_sub","year_0_low_sub","year_1_high_sub","year_1_low_sub","year_2_high_sub","year_2_low_sub","all_12_qtrs_gt_50","all_12_qtrs_gt_75","all_4_qtrs_gt_200_days","select_date"
16595,5,20,,"53","033","0080","42602",2020,47.568236,-122.308628,"4103 BEACON HILL S","Seattle","King","SEATTLE - BEACON HILL","SEACEA02","Seattle, WA","Seattle-Tacoma-Bellevue, WA","Washington",,365,4,19.4049315068493,39.4,"Y",362,4,22.8187845303867,42.8,"Y",355,4,22.9132394366197,44.5,"Y",90,91,92,92,90,88,92,92,87,90,86,92,267,269,270,276,1,1,1,1,1,0.99,1,1,0.99,1,0.99,1,3.3,3.7,4.4,4.3,44.9,53.9,57.1,57.2,51.4,46.7,44.6,43.7,43.1,42,41.3,39.4,53.9,46.5,45.7,45.5,44.9,44.4,43.5,42.8,57.2,57.1,56.9,48.7,48.7,47.4,44.6,44.5,42,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",39.4,39.4,42.8,42.8,44.5,44.5,"Y","Y","Y",2019-12-31 23:00:00
16595,5,20,,"53","033","0080","42602",2021,47.568236,-122.308628,"4103 BEACON HILL S","Seattle","King","SEATTLE - BEACON HILL","SEACEA02","Seattle, WA","Seattle-Tacoma-Bellevue, WA","Washington",,361,4,21.0382271468144,41.6,"Y",365,4,19.4049315068493,39.4,"Y",362,4,22.8187845303867,42.8,"Y",90,89,92,90,90,91,92,92,90,88,92,92,270,268,276,274,1,1,1,1,1,1,1,1,1,0.99,1,1,3.3,3.7,4.2,4.6,48.9,53.9,63.9,37.8,63.9,48.9,46,45.4,45.2,43.9,43.2,41.6,51.4,46.7,44.6,43.7,43.1,42,41.3,39.4,53.9,46.5,45.7,45.5,44.9,44.4,43.5,42.8,41,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",41.6,41.6,39.4,39.4,42.8,42.8,"Y","Y","Y",2020-12-31 23:00:00
16595,5,20,,"53","033","0080","42602",2022,47.568236,-122.308628,"4103 BEACON HILL S","Seattle","King","SEATTLE - BEACON HILL","SEACEA02","Seattle, WA","Seattle-Tacoma-Bellevue, WA","Washington",,365,4,22.2695890410959,43,"S",361,4,21.0382271468144,41.6,"Y",365,4,19.4049315068493,39.4,"Y",90,91,92,92,90,89,92,90,90,91,92,92,270,271,276,274,1,1,1,1,1,1,1,1,1,1,1,1,3.3,3.7,4.2,4.2,48.9,46,69.2,58.3,69.2,58.3,52.4,50.5,47.3,45.7,44.3,43,63.9,48.9,46,45.4,45.2,43.9,43.2,41.6,51.4,46.7,44.6,43.7,43.1,42,41.3,39.4,41,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",43,43,41.6,41.6,39.4,39.4,"Y","Y","Y",2021-12-31 23:00:00
101617,5,20,,"53","053","0024","42602",2016,47.22634,-122.46256,"1802 S 36th St","Tacoma","Pierce","Tacoma-S 36th St",,"Tacoma, WA","Seattle-Tacoma-Bellevue, WA","Washington",,346,4,26.7653179190751,45.5,"Y",,,,,,,,,,,91,79,91,85,,,,,,,,,,,,,1,0.92,1,0.96,,,,,,,,,13,6,7.7,14.2,52,47.2,46.5,39.3,52,47.9,47.2,46.5,45.6,45.6,45.5,43.8,,,,,,,,,,,,,,,,,46,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",45.5,45.5,,,,,"N","N","N",2015-12-31 23:00:00
101617,5,20,,"53","053","0024","42602",2017,47.22634,-122.46256,"1802 S 36th St","Tacoma","Pierce","Tacoma-S 36th St",,"Tacoma, WA","Seattle-Tacoma-Bellevue, WA","Washington",,339,4,28.0144542772861,43.8,"Y",346,4,26.7653179190751,45.5,"Y",,,,,,76,82,90,91,91,79,91,85,,,,,,,,,0.9,0.95,0.99,1,1,0.92,1,0.96,,,,,11.5,6,7.7,14.2,52,47.2,58.2,41.2,58.2,54.7,52.2,48.2,46.1,45.1,43.8,43.8,52,47.9,47.2,46.5,45.6,45.6,45.5,43.8,,,,,,,,,45,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",43.8,43.8,45.5,45.5,,,"N","N","N",2016-12-31 23:00:00
101617,5,20,,"53","053","0024","42602",2018,47.22634,-122.46256,"1802 S 36th St","Tacoma","Pierce","Tacoma-S 36th St",,"Tacoma, WA","Seattle-Tacoma-Bellevue, WA","Washington",,313,3,26.9201277955271,46.4,"Y",339,4,28.0144542772861,43.8,"Y",346,4,26.7653179190751,45.5,"Y",84,82,87,60,76,82,90,91,91,79,91,85,251,243,268,236,0.99,0.98,0.97,0.74,0.9,0.95,0.99,1,1,0.92,1,0.96,7,6,7.7,10.3,52,49.6,60,47.6,60,49.6,48.9,48.3,47.6,46.8,46.4,46.1,58.2,54.7,52.2,48.2,46.1,45.1,43.8,43.8,52,47.9,47.2,46.5,45.6,45.6,45.5,43.8,45,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",47.6,,43.8,43.8,45.5,45.5,"Y","N","Y",2017-12-31 23:00:00
101617,5,20,,"53","053","0024","42602",2019,47.22634,-122.46256,"1802 S 36th St","Tacoma","Pierce","Tacoma-S 36th St",,"Tacoma, WA","Seattle-Tacoma-Bellevue, WA","Washington",,357,4,23.9795518207283,40.3,"Y",313,3,26.9201277955271,46.4,"Y",339,4,28.0144542772861,43.8,"Y",90,89,92,86,84,82,87,60,76,82,90,91,250,253,269,237,1,1,1,0.98,0.99,0.98,0.97,0.74,0.9,0.95,0.99,1,7,7.5,8.2,10.3,81.4,49.6,60,47.6,81.4,46.6,43.4,43.2,43.1,41,41,40.3,60,49.6,48.9,48.3,47.6,46.8,46.4,46.1,58.2,54.7,52.2,48.2,46.1,45.1,43.8,43.8,44,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",40.3,40.3,47.6,,43.8,43.8,"Y","N","Y",2018-12-31 23:00:00
101617,5,20,,"53","053","0024","42602",2020,47.22634,-122.46256,"1802 S 36th St","Tacoma","Pierce","Tacoma-S 36th St",,"Tacoma, WA","Seattle-Tacoma-Bellevue, WA","Washington",,366,4,21.4303278688524,39.8,"Y",357,4,23.9795518207283,40.3,"Y",313,3,26.9201277955271,46.4,"Y",91,91,92,92,90,89,92,86,84,82,87,60,265,262,271,238,1,1,1,1,1,1,1,0.98,0.99,0.98,0.97,0.74,6.8,6.9,7.3,7.1,81.4,49.6,60,47.6,43.6,43.3,42.4,41.6,41.5,41.1,40.3,39.8,81.4,46.6,43.4,43.2,43.1,41,41,40.3,60,49.6,48.9,48.3,47.6,46.8,46.4,46.1,42,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",39.8,39.8,40.3,40.3,47.6,,"Y","N","Y",2019-12-31 23:00:00
101617,5,20,,"53","053","0024","42602",2021,47.22634,-122.46256,"1802 S 36th St","Tacoma","Pierce","Tacoma-S 36th St",,"Tacoma, WA","Seattle-Tacoma-Bellevue, WA","Washington",,364,4,21.3557692307692,37.7,"Y",366,4,21.4303278688524,39.8,"Y",357,4,23.9795518207283,40.3,"Y",90,91,92,91,91,91,92,92,90,89,92,86,271,271,276,269,1,1,1,1,1,1,1,1,1,1,1,0.98,6.7,6.7,5.1,5.8,81.4,46.4,43.3,37,46.4,45.2,42,41.9,41.7,39.3,38.9,37.7,43.6,43.3,42.4,41.6,41.5,41.1,40.3,39.8,81.4,46.6,43.4,43.2,43.1,41,41,40.3,39,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",37.7,37.7,39.8,39.8,40.3,40.3,"Y","Y","Y",2020-12-31 23:00:00
101617,5,20,,"53","053","0024","42602",2022,47.22634,-122.46256,"1802 S 36th St","Tacoma","Pierce","Tacoma-S 36th St",,"Tacoma, WA","Seattle-Tacoma-Bellevue, WA","Washington",,364,4,23.1703296703297,39,"S",364,4,21.3557692307692,37.7,"Y",366,4,21.4303278688524,39.8,"Y",90,91,92,91,90,91,92,91,91,91,92,92,271,273,276,274,1,1,1,1,1,1,1,1,1,1,1,1,6.7,6.7,5.1,5.8,45.2,46.4,63.2,55.4,63.2,55.4,50.4,46.5,46.3,45.3,42.5,39,46.4,45.2,42,41.9,41.7,39.3,38.9,37.7,43.6,43.3,42.4,41.6,41.5,41.1,40.3,39.8,39,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",39,39,37.7,37.7,39.8,39.8,"Y","Y","Y",2021-12-31 23:00:00
91772,5,20,"122","53","057","0018","42602",2013,48.459927984,-122.520387997,"CASINO DRIVE/NORTH END SITE","Anacortes","Skagit",,,"Not in an urban area","Mount Vernon-Anacortes, WA","Washington","Swinomish Indians of Swinomish Reservation, WA",327,4,11.2886850152905,22.5,"U",270,3,10.7511111111111,22.1,"U",350,4,12.7671428571428,43.1,"U",78,78,79,92,89,,89,92,88,89,81,92,255,,249,276,0.91,0.98,0.88,1,1,,1,1,1,1,0.92,1,2.5,2.9,0.1,2.6,57.2,34,26.7,87.8,26.7,25.3,24.3,23.6,23.4,22.8,22.5,22,25.3,24.6,23.4,22.7,22.3,22.1,22,21.7,87.8,57.2,56.1,54.8,50.2,47.1,43.1,36.5,29,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",22.5,22.5,,,43.1,43.1,"N","N","N",2012-12-31 23:00:00
91772,5,20,"122","53","057","0018","42602",2014,48.459927984,-122.520387997,"CASINO DRIVE/NORTH END SITE","Anacortes","Skagit",,,"Not in an urban area","Mount Vernon-Anacortes, WA","Washington","Swinomish Indians of Swinomish Reservation, WA",349,4,11.2478510028653,25.9,"U",327,4,11.2886850152905,22.5,"U",270,3,10.7511111111111,22.1,"U",86,91,90,82,78,78,79,92,89,,89,92,253,,258,266,1,1,1,0.92,0.91,0.98,0.88,1,1,,1,1,2.5,2.8,0.1,3.1,29.6,36.7,36,27.1,36.7,36,29.6,27.1,26.6,25.9,25.9,25.5,26.7,25.3,24.3,23.6,23.4,22.8,22.5,22,25.3,24.6,23.4,22.7,22.3,22.1,22,21.7,24,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",25.9,25.9,22.5,22.5,,,"N","N","N",2013-12-31 23:00:00
91772,5,20,"122","53","057","0018","42602",2015,48.459927984,-122.520387997,"CASINO DRIVE/NORTH END SITE","Anacortes","Skagit",,,"Not in an urban area","Mount Vernon-Anacortes, WA","Washington","Swinomish Indians of Swinomish Reservation, WA",361,4,10.9008310249307,21.5,"S",349,4,11.2478510028653,25.9,"U",327,4,11.2886850152905,22.5,"U",86,91,92,92,86,91,90,82,78,78,79,92,250,260,261,266,1,1,1,1,1,1,1,0.92,0.91,0.98,0.88,1,2.9,2.2,0.1,3.1,29.6,36.7,36,27.1,25.2,25.1,23.7,23.6,23.2,22.9,21.6,21.5,36.7,36,29.6,27.1,26.6,25.9,25.9,25.5,26.7,25.3,24.3,23.6,23.4,22.8,22.5,22,23,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",21.5,21.5,25.9,25.9,22.5,22.5,"Y","Y","Y",2014-12-31 23:00:00
91772,5,20,"122","53","057","0018","42602",2016,48.459927984,-122.520387997,"CASINO DRIVE/NORTH END SITE","Anacortes","Skagit",,,"Not in an urban area","Mount Vernon-Anacortes, WA","Washington","Swinomish Indians of Swinomish Reservation, WA",361,4,8.99058171745152,21.4,"Y",361,4,10.9008310249307,21.5,"S",349,4,11.2478510028653,25.9,"U",91,91,92,87,86,91,92,92,86,91,90,82,263,273,274,261,1,1,1,0.99,1,1,1,1,1,1,1,0.92,1.8,2.2,2,0,29.6,36.7,36,27.1,26,24.6,24.1,23.1,22.6,22.1,21.5,21.4,25.2,25.1,23.7,23.6,23.2,22.9,21.6,21.5,36.7,36,29.6,27.1,26.6,25.9,25.9,25.5,23,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",21.4,21.4,21.5,21.5,25.9,25.9,"Y","Y","Y",2015-12-31 23:00:00
91772,5,20,"122","53","057","0018","42602",2017,48.459927984,-122.520387997,"CASINO DRIVE/NORTH END SITE","Anacortes","Skagit",,,"Not in an urban area","Mount Vernon-Anacortes, WA","Washington","Swinomish Indians of Swinomish Reservation, WA",329,3,10.7310030395137,23.9,"U",361,4,8.99058171745152,21.4,"Y",361,4,10.9008310249307,21.5,"S",83,87,92,67,91,91,92,87,86,91,92,92,260,269,276,246,0.97,1,1,0.74,1,1,1,0.99,1,1,1,1,1.8,1.7,2,0,26.9,49.5,26,23,49.5,26.9,25,24.5,24.3,24,23.9,23.9,26,24.6,24.1,23.1,22.6,22.1,21.5,21.4,25.2,25.1,23.7,23.6,23.2,22.9,21.6,21.5,22,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",23.9,,21.4,21.4,21.5,21.5,"Y","N","Y",2016-12-31 23:00:00
91772,5,20,"122","53","057","0018","42602",2018,48.459927984,-122.520387997,"CASINO DRIVE/NORTH END SITE","Anacortes","Skagit",,,"Not in an urban area","Mount Vernon-Anacortes, WA","Washington","Swinomish Indians of Swinomish Reservation, WA",137,1,13.3437956204379,90.2,"U",329,3,10.7310030395137,23.9,"U",361,4,8.99058171745152,21.4,"Y",88,49,,,83,87,92,67,91,91,92,87,262,227,,,0.99,0.54,,,0.97,1,1,0.74,1,1,1,0.99,1.8,1.7,2.4,0,136.5,229.2,26,23,229.2,136.5,90.2,73.6,50.6,28.8,24,21.7,49.5,26.9,25,24.5,24.3,24,23.9,23.9,26,24.6,24.1,23.1,22.6,22.1,21.5,21.4,45,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,23.9,,21.4,21.4,"N","N","N",2017-12-31 23:00:00
91772,5,20,"122","53","057","0018","42602",2019,48.459927984,-122.520387997,"CASINO DRIVE/NORTH END SITE","Anacortes","Skagit",,,"Not in an urban area","Mount Vernon-Anacortes, WA","Washington","Swinomish Indians of Swinomish Reservation, WA",,,,,,137,1,13.3437956204379,90.2,"U",329,3,10.7310030395137,23.9,"U",,,,,88,49,,,83,87,92,67,,,,,,,,,0.99,0.54,,,0.97,1,1,0.74,2,1.7,2.9,3.2,136.5,229.2,25,23,,,,,,,,,229.2,136.5,90.2,73.6,50.6,28.8,24,21.7,49.5,26.9,25,24.5,24.3,24,23.9,23.9,57,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,23.9,,"N","N","N",2018-12-31 23:00:00
91772,5,20,"122","53","057","0018","42602",2020,48.459927984,-122.520387997,"CASINO DRIVE/NORTH END SITE","Anacortes","Skagit",,,"Not in an urban area","Mount Vernon-Anacortes, WA","Washington","Swinomish Indians of Swinomish Reservation, WA",,,,,,,,,,,137,1,13.3437956204379,90.2,"U",,,,,,,,,88,49,,,,,,,,,,,,,,,0.99,0.54,,,2.3,3.1,,,136.5,229.2,,,,,,,,,,,,,,,,,,,229.2,136.5,90.2,73.6,50.6,28.8,24,21.7,90,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2019-12-31 23:00:00
95265,5,20,"122","53","057","0020","42602",2013,48.397787,-122.504971,"Northwest Indian College, 17113 Tallawhalt Lane","Not in a city","Skagit",,,"Not in an urban area","Mount Vernon-Anacortes, WA","Washington","Swinomish Indians of Swinomish Reservation, WA",,,,,,299,2,14.9923076923077,48.1,"U",255,2,10.8560784313725,27.8,"U",,,,,65,57,86,91,17,84,62,92,,,,,,,,,0.74,0.68,0.99,1,0.21,0.98,0.74,1,0.5,0,2.5,3,38.2,59.5,24.2,53.4,,,,,,,,,59.5,57.6,53.4,50.2,48.6,48.6,48.1,46.3,32.4,28.5,28.3,28,27.8,27.8,26.7,25.9,38,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,59.5,,,,"N","N","N",2012-12-31 23:00:00
95265,5,20,"122","53","057","0020","42602",2014,48.397787,-122.504971,"Northwest Indian College, 17113 Tallawhalt Lane","Not in a city","Skagit",,,"Not in an urban area","Mount Vernon-Anacortes, WA","Washington","Swinomish Indians of Swinomish Reservation, WA",,,,,,,,,,,299,2,14.9923076923077,48.1,"U",,,,,,,,,65,57,86,91,,,,,,,,,,,,,0.74,0.68,0.99,1,0.5,0,2.5,3,38.2,59.5,24.2,53.4,,,,,,,,,,,,,,,,,59.5,57.6,53.4,50.2,48.6,48.6,48.1,46.3,48,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,59.5,,"N","N","N",2013-12-31 23:00:00
91045,5,20,"434","55","041","0007","42602",2013,45.56498,-88.80859,"FIRE TOWER RD, POTAWATOMI SITE","Not in a city","Forest","POTAWATOMI",,"Not in an urban area",,"Wisconsin","Forest County Potawatomi Community, WI",314,3,2.15605095541401,8,"S",357,4,2.28571428571429,7,"Y",355,4,2.57746478873239,9,"U",87,79,90,58,89,89,88,91,88,90,85,92,264,258,263,241,1,0.92,1,0.68,1,1,1,1,1,1,0.99,1,0,0,0,0,18,14,10,15,18,9,9,9,9,8,8,7,12,9,8,8,8,8,7,7,15,14,14,14,13,10,9,9,8,"Y","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",15,,7,7,9,9,"Y","N","Y",2012-12-31 23:00:00
91045,5,20,"434","55","041","0007","42602",2014,45.56498,-88.80859,"FIRE TOWER RD, POTAWATOMI SITE","Not in a city","Forest","POTAWATOMI",,"Not in an urban area",,"Wisconsin","Forest County Potawatomi Community, WI",160,2,1.525,7,"N",314,3,2.15605095541401,8,"S",357,4,2.28571428571429,7,"Y",0,0,78,82,87,79,90,58,89,89,88,91,176,168,256,231,0,0,0.93,0.95,1,0.92,1,0.68,1,1,1,1,0,0,0,0,18,5,7,10,10,9,8,7,6,5,5,5,18,9,9,9,9,8,8,7,12,9,8,8,8,8,7,7,7,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,10,,7,7,"N","N","N",2013-12-31 23:00:00
91045,5,20,"434","55","041","0007","42602",2015,45.56498,-88.80859,"FIRE TOWER RD, POTAWATOMI SITE","Not in a city","Forest","POTAWATOMI",,"Not in an urban area",,"Wisconsin","Forest County Potawatomi Community, WI",248,2,2.0241935483871,13,"N",160,2,1.525,7,"N",314,3,2.15605095541401,8,"S",62,88,87,11,0,0,78,82,87,79,90,58,149,167,255,151,0.72,1,0.99,0.15,0,0,0.93,0.95,1,0.92,1,0.68,0,0,0,0,19,17,29,10,29,19,17,14,13,11,11,11,10,9,8,7,6,5,5,5,18,9,9,9,9,8,8,7,9,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,10,,"N","N","N",2014-12-31 23:00:00
91045,5,20,"434","55","041","0007","42602",2016,45.56498,-88.80859,"FIRE TOWER RD, POTAWATOMI SITE","Not in a city","Forest","POTAWATOMI",,"Not in an urban area",,"Wisconsin","Forest County Potawatomi Community, WI",,,,,,248,2,2.0241935483871,13,"N",160,2,1.525,7,"N",,,,,62,88,87,11,0,0,78,82,,,,,,,,,0.72,1,0.99,0.15,0,0,0.93,0.95,0,0,0,0,19,17,29,10,,,,,,,,,29,19,17,14,13,11,11,11,10,9,8,7,6,5,5,5,10,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2015-12-31 23:00:00
91045,5,20,"434","55","041","0007","42602",2017,45.56498,-88.80859,"FIRE TOWER RD, POTAWATOMI SITE","Not in a city","Forest","POTAWATOMI",,"Not in an urban area",,"Wisconsin","Forest County Potawatomi Community, WI",,,,,,,,,,,248,2,2.0241935483871,13,"N",,,,,,,,,62,88,87,11,,,,,,,,,,,,,0.72,1,0.99,0.15,0,0,0,0,19,17,29,3,,,,,,,,,,,,,,,,,29,19,17,14,13,11,11,11,13,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2016-12-31 23:00:00
17212,5,20,,"55","059","0019","42602",2020,42.50472,-87.8093,"CHIWAUKEE PRAIRIE, 11838 FIRST COURT","Pleasant Prairie","Kenosha","CHIWAUKEE PRAIRIE STATELINE",,"Kenosha, WI","Chicago-Naperville-Elgin, IL-IN-WI","Wisconsin",,159,1,7.13647798742138,21.5,"Y",,,,,,,,,,,,34,92,33,,,,,,,,,,,,,,0.38,1,0.37,,,,,,,,,,1,0.6,1.6,,25.2,21.5,25.1,25.2,25.1,24.6,21.5,19.4,17.8,17.7,16.3,,,,,,,,,,,,,,,,,22,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2019-12-31 23:00:00
17212,5,20,,"55","059","0019","42602",2021,42.50472,-87.8093,"CHIWAUKEE PRAIRIE, 11838 FIRST COURT","Pleasant Prairie","Kenosha","CHIWAUKEE PRAIRIE STATELINE",,"Kenosha, WI","Chicago-Naperville-Elgin, IL-IN-WI","Wisconsin",,145,1,6.96413793103448,18.4,"N",159,1,7.13647798742138,21.5,"Y",,,,,,,62,83,,,34,92,33,,,,,,,,,,0.69,0.97,,,0.38,1,0.37,,,,,,0.3,0.6,1.6,,25.7,21.5,25.1,25.7,25,18.4,17.6,16.3,16.2,16.1,15.9,25.2,25.1,24.6,21.5,19.4,17.8,17.7,16.3,,,,,,,,,20,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2020-12-31 23:00:00
17212,5,20,,"55","059","0019","42602",2022,42.50472,-87.8093,"CHIWAUKEE PRAIRIE, 11838 FIRST COURT","Pleasant Prairie","Kenosha","CHIWAUKEE PRAIRIE STATELINE",,"Kenosha, WI","Chicago-Naperville-Elgin, IL-IN-WI","Wisconsin",,61,0,8.63770491803279,22.2,"S",145,1,6.96413793103448,18.4,"N",159,1,7.13647798742138,21.5,"Y",,61,,,,62,83,,,34,92,33,,157,,,,0.68,,,,0.69,0.97,,,0.38,1,0.37,,0.3,0.6,1.6,,25.7,21.5,25.1,23.4,22.2,18.1,16.4,16.1,15.9,15.7,15.6,25.7,25,18.4,17.6,16.3,16.2,16.1,15.9,25.2,25.1,24.6,21.5,19.4,17.8,17.7,16.3,21,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2021-12-31 23:00:00
17249,5,20,,"55","071","0007","42602",2013,44.13862,-87.61612,"2193 E Goodwin Rd","Manitowoc","Manitowoc","MANITOWOC - WDLND DUNES",,"Not in an urban area","Manitowoc, WI","Wisconsin",,90,0,4.37444444444444,8.9,"Y",95,0,3.72315789473684,8.6,"Y",89,0,4.31011235955056,8.8,"U",,30,60,,,31,64,,,27,62,,,88,186,,,0.36,0.71,,,0.36,0.74,,,0.34,0.68,,,0,0,,,8.8,9.1,,9.1,8.9,8.1,8,7.2,6.9,6.9,6.8,8.7,8.6,8.3,6.4,6.3,5.7,5.6,5.6,9,8.8,8.1,7.4,7.3,7,6.9,6.8,9,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2012-12-31 23:00:00
17249,5,20,,"55","071","0007","42602",2014,44.13862,-87.61612,"2193 E Goodwin Rd","Manitowoc","Manitowoc","MANITOWOC - WDLND DUNES",,"Not in an urban area","Manitowoc, WI","Wisconsin",,78,0,2.90769230769231,6.1,"Y",90,0,4.37444444444444,8.9,"Y",95,0,3.72315789473684,8.6,"Y",,17,61,,,30,60,,,31,64,,,78,185,,,0.21,0.7,,,0.36,0.71,,,0.36,0.74,,,0,0,,,8.7,13.2,,13.2,6.1,6.1,5.7,5.6,5.3,5.2,5,9.1,8.9,8.1,8,7.2,6.9,6.9,6.8,8.7,8.6,8.3,6.4,6.3,5.7,5.6,5.6,8,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2013-12-31 23:00:00
17249,5,20,,"55","071","0007","42602",2015,44.13862,-87.61612,"2193 E Goodwin Rd","Manitowoc","Manitowoc","MANITOWOC - WDLND DUNES",,"Not in an urban area","Manitowoc, WI","Wisconsin",,92,0,3.3,7.1,"Y",78,0,2.90769230769231,6.1,"Y",90,0,4.37444444444444,8.9,"Y",,32,60,,,17,61,,,30,60,,,79,181,,,0.36,0.7,,,0.21,0.7,,,0.36,0.71,,,0,1.2,,,8.1,13.2,,9.4,7.1,6.7,6.7,6.6,6.6,6.4,6.3,13.2,6.1,6.1,5.7,5.6,5.3,5.2,5,9.1,8.9,8.1,8,7.2,6.9,6.9,6.8,7,"N","NO2 1-hour 2010",100,0,"Annual 98th Percentile","Nitrogen dioxide (NO2)","008","Parts per billion",,,,,,,"N","N","N",2014-12-31 23:00:00
